name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Singapore,2016-01-25,31.5,26.7,28.2,36.2,29.4,32.1,24,78.2,1.736,100,4.17,rain,0,0,42.8,37.7,39.1,1012.4,85,10,220.8,19.1,9,,2016-01-25T07:14:59,2016-01-25T19:18:28,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-01-26,30,26,28,35,26,31.8,24.4,81,5.217,100,20.83,rain,0,0,42.5,23.7,39.1,1011.5,79.4,10,215,18.4,7,,2016-01-26T07:15:12,2016-01-26T19:18:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-01-27,33.5,26.6,29.1,39.5,26.6,33.7,24.6,77.6,0.868,100,4.17,rain,0,0,27.4,23.7,48.5,1010.8,83.8,9.9,235.9,20.3,8,,2016-01-27T07:15:24,2016-01-27T19:18:57,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-01-28,34.1,26.7,29.2,40.5,29.9,34,24.6,77.2,0.026,100,4.17,rain,0,0,21.6,19.5,37.4,1010.6,85,10.2,237.4,20.5,8,,2016-01-28T07:15:35,2016-01-28T19:19:11,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-01-29,32,25.7,28.7,38.3,25.7,32.9,24.7,79.7,0.022,100,4.17,rain,0,0,27.4,25.1,23.3,1010.8,85.5,10.1,213.2,18.5,8,,2016-01-29T07:15:45,2016-01-29T19:19:24,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-01-30,33.5,26.7,29.2,38.8,30,33.6,24.2,75.7,0,0,0,,0,0,25.9,24.6,25.7,1010.4,85.6,10.2,185.7,16.1,7,,2016-01-30T07:15:55,2016-01-30T19:19:36,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-01-31,33.5,26.7,29.2,39.2,26.7,33.4,24,74.3,0,0,0,,0,0,25.9,19.4,20.4,1009.8,87.6,10.1,240.1,20.8,9,,2016-01-31T07:16:03,2016-01-31T19:19:47,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-01,33.5,26.6,29.4,37.8,26.6,33.1,23.4,71.4,0,0,0,,0,0,33.1,30.1,20.3,1009.8,88.1,10.3,228.9,19.7,8,,2016-02-01T07:16:11,2016-02-01T19:19:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-02,31.9,25.6,28.2,36.6,25.6,31,23.6,77,8.708,100,12.5,rain,0,0,35.6,28.3,18.8,1010,84.2,9.8,253.2,21.8,9,,2016-02-02T07:16:18,2016-02-02T19:20:07,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-03,32.6,25.6,28.9,37.7,25.6,32,23.7,74.8,0,0,0,,0,0,29.9,23.2,33.8,1009.9,82.1,10.2,256.6,22.1,9,,2016-02-03T07:16:24,2016-02-03T19:20:16,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-04,31.1,26.9,28.6,36.9,29.8,33.2,24.4,78.4,1.097,100,8.33,rain,0,0,29.2,15.7,18.9,1009.6,80.1,10.1,197.7,17,7,,2016-02-04T07:16:29,2016-02-04T19:20:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-05,31.4,26,28.4,38.1,26,32.9,25.1,82.8,0,0,0,,0,0,31.3,18.8,17.9,1008.6,82.4,9.8,221.8,19.2,8,,2016-02-05T07:16:33,2016-02-05T19:20:31,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-06,32,26.9,28.8,38.8,30.4,33.9,25.2,82,1.989,100,16.67,rain,0,0,44.6,27.9,42,1008.8,84,9.8,193,16.7,8,,2016-02-06T07:16:37,2016-02-06T19:20:37,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-07,28.6,25.1,27,32.7,25.1,29.3,24.4,86.3,39.914,100,25,rain,0,0,55.1,33.5,34.1,1009.9,87.5,8,94.8,8.3,5,,2016-02-07T07:16:39,2016-02-07T19:20:43,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-08,29.9,26.6,27.8,34.6,26.6,30.9,23,75.2,0,0,0,,0,0,46.4,30.9,26.4,1010.6,87.8,9,76.2,6.6,3,,2016-02-08T07:16:41,2016-02-08T19:20:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-02-09,29.5,25.9,27.3,33.2,25.9,29.2,22.9,77.3,0,0,0,,0,0,35.3,17.2,4.9,1011,89.6,9.4,69.7,5.8,3,,2016-02-09T07:16:42,2016-02-09T19:20:52,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-02-10,29.1,25.9,27.1,33.5,25.9,29,23.5,80.9,0.317,100,8.33,rain,0,0,36,21.9,13.5,1010.8,89,9.4,153.1,13.2,7,,2016-02-10T07:16:42,2016-02-10T19:20:55,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-02-11,30.6,25.7,27.7,36.7,25.7,30.6,24.5,83,0.318,100,8.33,rain,0,0,36.7,17,31.9,1010.1,86.1,10.2,118.2,10.1,4,,2016-02-11T07:16:42,2016-02-11T19:20:58,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-12,32.8,24.1,28,40.3,24.1,31.6,24.4,81.8,1.444,100,4.17,rain,0,0,27.4,19.3,41.9,1010.3,82.9,9.7,228.8,19.8,8,,2016-02-12T07:16:40,2016-02-12T19:20:59,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-02-13,32.6,25.7,28.9,39.1,25.7,32.7,25.1,81.1,0,0,0,,0,0,27.7,22.6,51.7,1010.4,87.8,10,250.9,21.6,8,,2016-02-13T07:16:38,2016-02-13T19:21:00,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-02-14,32.2,26.7,28.7,39.1,29.9,33.6,25,80.9,6.404,100,8.33,rain,0,0,23.4,16.5,50,1010.6,83.3,10,247.9,21.5,9,,2016-02-14T07:16:35,2016-02-14T19:21:01,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-15,32.4,26.6,29,39.2,26.6,33.8,24.9,79.4,0.2,100,4.17,rain,0,0,29.2,24.9,42.3,1011.3,89.1,10.1,254.1,21.9,9,,2016-02-15T07:16:31,2016-02-15T19:21:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-02-16,31.9,26.7,29,38.1,26.7,32.8,23.8,74.9,0.3,100,12.5,rain,0,0,42.5,35.3,33.4,1012.6,81.4,10.2,242.9,20.9,8,,2016-02-16T07:16:27,2016-02-16T19:20:59,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-02-17,31.9,25.7,28.5,35,25.7,30.6,21.8,67.9,0,0,0,,0,0,37.8,31,34.7,1013,86.4,10.2,267.6,23,9,,2016-02-17T07:16:22,2016-02-17T19:20:57,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-02-18,31.6,25.6,28.1,37.1,25.6,31,23.5,76.4,3.78,100,8.33,rain,0,0,31.7,22.9,31.6,1012.2,85.4,10.1,241.4,20.7,9,,2016-02-18T07:16:16,2016-02-18T19:20:55,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-19,27.8,24,25.4,32,24,25.8,24.2,93.1,59.527,100,33.33,rain,0,0,28.8,14.9,354,1012.4,90.5,6.8,54.2,4.7,2,,2016-02-19T07:16:09,2016-02-19T19:20:51,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-20,29.7,24.8,26.6,34.7,24.8,28.6,24.3,87.8,4.596,100,20.83,rain,0,0,39.2,23.4,18.7,1012.8,89.9,8.1,92.7,8,5,,2016-02-20T07:16:01,2016-02-20T19:20:47,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-21,31.1,25,27.8,36.5,25,30.5,23.3,76.8,0,0,0,,0,0,33.8,26.5,29.9,1012.9,84.2,10.1,188.6,16.3,8,,2016-02-21T07:15:53,2016-02-21T19:20:43,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-22,32.5,25.7,28.5,36.5,25.7,31.1,22.9,72.9,0,0,0,,0,0,33.1,24.5,30.3,1013.6,88.4,10.2,255,22.1,9,,2016-02-22T07:15:44,2016-02-22T19:20:38,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-23,32.1,25.8,28.3,37.8,25.8,31.4,23.9,77.5,0,0,0,,0,0,32,27.8,27.7,1012.4,84.2,10.1,253.9,22,9,,2016-02-23T07:15:35,2016-02-23T19:20:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-24,29.4,24.5,26.4,34.3,24.5,27.5,24,87.1,63.327,100,16.67,rain,0,0,36.7,20,14.3,1012.1,81.1,8.8,183.4,15.9,7,,2016-02-24T07:15:25,2016-02-24T19:20:25,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-25,31.6,25,28.2,34.8,25,30.4,22.9,74.3,0,0,0,,0,0,57.6,36.4,28,1012.9,85.3,10,248.8,21.5,9,,2016-02-25T07:15:14,2016-02-25T19:20:18,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-26,31.9,26,28.5,35.7,26,31.2,22.8,72.2,0,0,0,,0,0,37.1,29,31.1,1013,71.9,10.2,253.8,21.8,9,,2016-02-26T07:15:03,2016-02-26T19:20:11,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-27,32.6,25.8,28.7,37.2,25.8,31.8,23.6,74.8,0,0,0,,0,0,32,29.2,29,1012.6,77.8,10.1,257.5,22.3,9,,2016-02-27T07:14:51,2016-02-27T19:20:02,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-28,32,26.6,28.8,37.8,26.6,32.7,23.9,75.7,0,0,0,,0,0,44.6,31.3,30.5,1013.2,83.5,9.9,248.9,21.4,9,,2016-02-28T07:14:38,2016-02-28T19:19:54,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-02-29,32.6,26.9,29,37.5,30,33.2,23.9,74.7,0,0,0,,0,0,37.8,33,30.7,1013.2,84.8,9.9,236,20.4,8,,2016-02-29T07:14:25,2016-02-29T19:19:44,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-03-01,32.5,26.6,28.9,36.9,26.6,32.4,23.6,73.9,0,0,0,,0,0,37.8,31.6,29.7,1012.3,77.6,10.1,263,22.8,9,,2016-03-01T07:14:12,2016-03-01T19:19:35,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-03-02,31.8,26,28.6,37,26,32,23.6,74.8,0,0,0,,0,0,40.3,34.3,27.4,1012.5,86.4,10.1,222.6,19.3,8,,2016-03-02T07:13:58,2016-03-02T19:19:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-03-03,32,26.7,28.8,37.2,29.3,32.7,23.7,74.8,0,0,0,,0,0,38.2,30,30.9,1012.6,82.9,10,227.6,19.7,8,,2016-03-03T07:13:43,2016-03-03T19:19:14,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-03-04,31.6,26.9,28.6,38.1,29.9,32.8,24.2,77.9,0.373,100,8.33,rain,0,0,34.2,30.2,29.9,1011.3,84.4,10.2,173.4,15.1,8,,2016-03-04T07:13:28,2016-03-04T19:19:03,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2016-03-05,32.9,26.6,28.9,39.3,26.6,33.3,24.5,78.1,0.154,100,8.33,rain,0,0,33.8,24.8,41.1,1010.7,82.2,10.2,162.4,13.9,6,,2016-03-05T07:13:13,2016-03-05T19:18:51,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2016-03-06,33,26.7,29.4,39.2,30,34.3,24.7,77,0.077,100,8.33,rain,0,0,23,24.2,39.6,1010.6,78.2,10.2,167.1,14.5,7,,2016-03-06T07:12:57,2016-03-06T19:18:39,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
