name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Singapore,2018-09-22,31.8,25.7,27.2,36.1,25.7,28.9,24,83.2,5.235,100,8.33,rain,0,0,23.4,13.3,183.1,1011.7,83.5,9.9,108.5,9.3,7,,2018-09-22T06:54:04,2018-09-22T19:00:48,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-09-23,32.9,25.2,28.9,37.1,25.2,31.4,23,72.4,0,0,0,,0,0,35.3,16.6,159.9,1011.4,87.7,9.9,264.2,22.7,9,,2018-09-23T06:53:45,2018-09-23T19:00:25,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-09-24,32.5,26.2,29.3,38.2,26.2,33.1,23.6,72.4,0,0,0,,0,0,29.9,15.1,127.6,1010.6,88.7,10.1,272.3,23.7,9,,2018-09-24T06:53:26,2018-09-24T19:00:02,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-09-25,32.9,26.7,29.6,37,26.7,33.4,23.5,70.9,0,0,0,,0,0,23.4,13.9,119.7,1010.1,88.2,10,179.4,15.7,9,,2018-09-25T06:53:08,2018-09-25T18:59:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-09-26,32.6,26.6,29.1,37.7,26.6,33.2,23.9,74.1,0,0,0,,0,0,25.6,18.4,116.4,1009.7,85.9,10.1,197.5,17.2,8,,2018-09-26T06:52:49,2018-09-26T18:59:16,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-09-27,33,27.2,29.5,37.5,30.9,34.1,24.1,73.5,0,0,0,,0,0,28.8,17.1,153.6,1009.2,85.1,9.9,214,18.5,8,,2018-09-27T06:52:30,2018-09-27T18:58:53,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-09-28,32.9,27.6,30,38.4,31.7,34.7,23.8,70.6,0,0,0,,0,0,25.2,14,142.5,1008.7,89.2,10.2,202.8,17.6,8,,2018-09-28T06:52:12,2018-09-28T18:58:31,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-09-29,33.5,27.5,29.9,38.9,31.5,34.7,24,71.2,0,0,0,,0,0,26.6,17.4,138.3,1008.4,89.2,10.1,232.7,20.1,9,,2018-09-29T06:51:54,2018-09-29T18:58:09,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-09-30,32.9,27.5,29.8,38.7,31.4,34.5,23.9,71.2,0.026,100,4.17,rain,0,0,32,16.7,126.9,1008.2,88.2,10.1,132.7,11.5,8,,2018-09-30T06:51:36,2018-09-30T18:57:47,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-01,33.1,27.6,30,39.5,31.7,35,24,70.9,0,0,0,,0,0,29.2,15.4,125.5,1009,87.8,10.1,167.5,14.3,10,,2018-10-01T06:51:19,2018-10-01T18:57:25,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-02,33.3,27.2,30,38.3,30.6,34.6,23.8,70.2,0,0,0,,0,0,19.8,15.7,130.8,1009.2,89.1,10.1,193.7,16.8,9,,2018-10-02T06:51:01,2018-10-02T18:57:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-03,33.5,28.1,30.3,39,32.4,35.4,24,69.5,1.186,100,4.17,rain,0,0,20.5,16.9,136.9,1009.3,88.2,9.8,135.4,11.6,6,,2018-10-03T06:50:44,2018-10-03T18:56:43,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-04,33.2,28.5,30.4,37.6,33.4,35.1,23.6,68.1,0.264,100,4.17,rain,0,0,27,19.2,142.8,1009,88.7,10.1,200.8,17.3,8,,2018-10-04T06:50:27,2018-10-04T18:56:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-05,33.9,27.6,30.3,38.7,31.7,34.6,23.1,67.3,0,0,0,,0,0,29.2,17.3,137.5,1009.3,88.2,10,206.4,18,7,,2018-10-05T06:50:11,2018-10-05T18:56:01,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-06,32.9,26.6,28.6,38.6,26.6,33,24.3,78,8.869,100,8.33,rain,0,0,29.9,24.7,103,1009.7,84.7,9.7,136.8,11.8,9,,2018-10-06T06:49:55,2018-10-06T18:55:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-07,30.9,25.9,27.8,36.8,25.9,31.3,24.3,81.4,12.097,100,12.5,rain,0,0,27.4,16.2,56.1,1009.8,78.1,9.9,115.3,10,8,,2018-10-07T06:49:39,2018-10-07T18:55:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-08,32.2,25.7,27.7,38.3,25.7,30.5,24.4,82.6,4.796,100,12.5,rain,0,0,23.8,14.7,14.7,1009.3,80.4,9.8,145.3,12.5,7,,2018-10-08T06:49:24,2018-10-08T18:55:03,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-09,29.5,24,26.9,34.2,24,28.6,24.3,85.8,39.443,100,20.83,rain,0,0,16.6,13.8,231.2,1009.4,86,8.4,97.7,8.5,6,,2018-10-09T06:49:09,2018-10-09T18:54:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-10,31.5,24,26.8,36.7,24,28.3,23.9,85.4,52.959,100,8.33,rain,0,0,20.5,16.1,295.9,1009.2,78.5,8.7,128.5,11.1,8,,2018-10-10T06:48:54,2018-10-10T18:54:25,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-11,32.3,25,27.1,37.6,25,28.6,24.3,85.6,2.977,100,8.33,rain,0,0,20.9,16.4,11.2,1009.7,81.3,9.3,139.2,11.8,6,,2018-10-11T06:48:40,2018-10-11T18:54:07,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-12,30.5,24.8,26.8,35.5,24.8,28.2,23.9,85.1,54.578,100,25,rain,0,0,32.4,14.9,273.8,1011.5,86.5,9.5,147,12.9,7,,2018-10-12T06:48:27,2018-10-12T18:53:50,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-13,29.6,24.6,27,34.5,24.6,29.1,24,84.2,2.336,100,12.5,rain,0,0,25.6,15.2,243.2,1011.7,88.7,9.9,81.4,7.1,4,,2018-10-13T06:48:14,2018-10-13T18:53:33,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-14,26.9,24.6,26,30.3,24.6,26.3,24.2,90.1,4.048,100,16.67,rain,0,0,25.9,13,300.2,1012.4,86.3,9.3,65.1,5.6,3,,2018-10-14T06:48:01,2018-10-14T18:53:17,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-15,32.7,25.5,28.6,38.1,25.5,31.6,24,77.9,0,0,0,,0,0,20.2,14.6,183.7,1011.2,83.6,9.2,213.1,18.3,9,,2018-10-15T06:47:49,2018-10-15T18:53:01,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-16,32.6,25.7,28.2,36.8,25.7,31.4,24,79.1,6.591,100,4.17,rain,0,0,26.6,20.6,162.3,1011.2,85.6,9.8,97.6,8.6,6,,2018-10-16T06:47:38,2018-10-16T18:52:46,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-17,30.5,25.6,27.6,35.5,25.6,30.2,24.2,81.8,8.132,100,8.33,rain,0,0,25.6,11.2,296.2,1010.7,86.8,9.2,133.2,11.4,8,,2018-10-17T06:47:27,2018-10-17T18:52:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-18,29.6,24,27.2,33.5,24,29.3,23.1,79.3,4.341,100,4.17,rain,0,0,30.2,13.1,272.1,1010.9,84.3,10,118.2,10.3,4,,2018-10-18T06:47:16,2018-10-18T18:52:17,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-19,33.1,24.6,28.6,38,24.6,31.1,23.3,74.9,4.341,100,8.33,rain,0,0,40.7,15.2,270.7,1010.8,84.4,9.7,253.5,22,9,,2018-10-19T06:47:06,2018-10-19T18:52:04,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-20,32.9,27.2,29.5,38.7,30.4,34.4,24.2,73.9,7.814,100,4.17,rain,0,0,24.1,14.5,200.6,1010.9,86.3,10.1,191.9,16.6,8,,2018-10-20T06:46:57,2018-10-20T18:51:51,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-21,33.4,27.6,29.5,39.4,31.7,34.4,24.3,74.2,3.954,100,8.33,rain,0,0,23.4,18.4,117.9,1011.4,87,9.8,130,11.2,9,,2018-10-21T06:46:49,2018-10-21T18:51:39,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-22,33.4,23.3,29.2,39.3,23.3,33.2,23.9,74.3,0.6,100,4.17,rain,0,0,18.7,16.2,86.7,1010.9,87.5,9.6,221.6,19.1,10,,2018-10-22T06:46:41,2018-10-22T18:51:28,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-23,32.7,24.5,28.1,38.4,24.5,31.5,24,79.4,0,0,0,,0,0,37.1,11.4,16.1,1011,83.5,9.8,142.8,12.4,7,,2018-10-23T06:46:34,2018-10-23T18:51:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-24,32.5,25.7,27.9,39.5,25.7,30.3,23.9,79.4,2.013,100,12.5,rain,0,0,23.4,16.8,307.5,1011.2,83.9,10,111.3,9.7,5,,2018-10-24T06:46:27,2018-10-24T18:51:07,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2018-10-25,30.3,25.5,27.6,35.9,25.5,30.6,24.3,82.7,3.295,100,4.17,rain,0,0,19.1,13.3,10.4,1011.4,83.1,8.4,101.5,8.8,6,,2018-10-25T06:46:21,2018-10-25T18:50:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
