name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Singapore,2021-01-11,28.6,24,25.8,33,24,26.6,23.7,88.8,3.665,100,25,rain,0,0,38.9,28.3,21.9,1009.1,85.3,9.2,96.1,8.3,5,,2021-01-11T07:10:59,2021-01-11T19:14:02,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-12,28.8,24,25.6,32.6,24,26.3,23.4,88.2,13.818,100,29.17,rain,0,0,43.9,32.6,28,1009.6,82,8.4,100.9,8.8,6,,2021-01-12T07:11:22,2021-01-12T19:14:26,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,48694099999,WSSS,F0045,48699099999,WSSL"
Singapore,2021-01-13,27.6,24,25.5,30.4,24,26.4,22.7,85,2.09,100,12.5,rain,0,0,40.7,26.2,19.8,1010.2,85.5,9.2,99.4,8.5,4,,2021-01-13T07:11:43,2021-01-13T19:14:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-14,29.2,23.6,26.2,33,23.6,27.2,22.2,79.4,0.026,100,4.17,rain,0,0,37.4,24.4,27,1010.8,85.2,10,158.4,13.6,6,,2021-01-14T07:12:05,2021-01-14T19:15:13,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-15,31.5,24.1,27.2,35.1,24.1,28.5,22.4,75.9,0,0,0,,0,0,33.1,20.2,41.1,1009.6,86.8,9.9,183.6,15.9,10,,2021-01-15T07:12:25,2021-01-15T19:15:35,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-16,30.5,24.7,27.2,35.5,24.7,29.2,23.4,80.6,0,0,0,,0,0,34.2,19.2,39.9,1008.8,88.2,10.1,163.1,14,6,,2021-01-16T07:12:45,2021-01-16T19:15:57,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-17,31.2,25.6,27.5,35.1,25.6,28.9,22.6,75.7,0,0,0,,0,0,42.5,31.4,26.8,1009.5,85.9,10.1,224,19.3,10,,2021-01-17T07:13:04,2021-01-17T19:16:18,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-18,29.2,25,26.6,31.2,25,27.4,20.7,70.3,0,0,0,,0,0,51.8,38.5,29.1,1011,84.4,10.1,175.4,15,7,,2021-01-18T07:13:23,2021-01-18T19:16:38,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-19,29.5,24,26.6,32.4,24,27.4,21,71.9,0,0,0,,0,0,36.7,24.6,26.6,1010.6,86.3,9.9,148.1,12.6,7,,2021-01-19T07:13:41,2021-01-19T19:16:58,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-20,29.6,24.6,26.7,32.6,24.6,27.8,21.7,74.8,0,0,0,,0,0,32.8,24.4,24.5,1010.6,82.7,10,169.2,14.7,6,,2021-01-20T07:13:57,2021-01-20T19:17:17,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-21,30.6,24,26.5,34.3,24,27.8,22.5,79.3,0.695,100,8.33,rain,0,0,31,21.4,35.7,1010.3,82.5,9.3,192.7,16.6,7,,2021-01-21T07:14:14,2021-01-21T19:17:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-22,30.5,24,26.2,35.2,24,27.3,23.1,83.6,2.869,100,8.33,rain,0,0,37.1,16.4,31.4,1009.9,82.6,9.7,162.3,14,8,,2021-01-22T07:14:29,2021-01-22T19:17:53,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-23,31.2,23.7,26.1,35.5,23.7,27.2,22.8,83,24.309,100,4.17,rain,0,0,38.9,18.4,34.1,1010.1,82.8,9.4,189.8,16.5,9,,2021-01-23T07:14:44,2021-01-23T19:18:10,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-24,31.5,23.7,26.8,35.7,23.7,28.4,22.5,78.6,0,0,0,,0,0,25.6,19.4,37,1010.1,80.6,10.2,252.5,21.7,8,,2021-01-24T07:14:57,2021-01-24T19:18:26,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
Singapore,2021-01-25,31.6,25,27.3,35,25,29,23.2,79,0.026,100,4.17,rain,0,0,27,18.7,31.9,1009.8,83.8,10.1,170.2,14.7,7,,2021-01-25T07:15:10,2021-01-25T19:18:41,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-26,31.6,24.6,27.5,34.2,24.6,28.7,22.2,74.2,0,0,0,,0,0,26.3,20.4,30.5,1009.3,87.4,10.2,220.2,19.1,9,,2021-01-26T07:15:22,2021-01-26T19:18:55,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-27,30.5,24.6,27.2,34.4,24.6,29,22.8,78,0,0,0,,0,0,24.1,21.1,31.1,1009.4,85.3,10.1,152.7,13.2,6,,2021-01-27T07:15:34,2021-01-27T19:19:09,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-28,29.1,24,26.1,33.3,24,27.2,23.4,85.1,9.603,100,8.33,rain,0,0,31.3,21.5,26.4,1010.5,80.8,9.6,139.9,12,8,,2021-01-28T07:15:44,2021-01-28T19:19:22,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-01-29,30.6,24.6,27.1,34,24.6,28.3,22.2,75.5,0,0,0,,0,0,32.4,26.8,28.5,1010.9,86.3,10.1,228.9,19.9,7,,2021-01-29T07:15:54,2021-01-29T19:19:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
Singapore,2021-01-30,30.6,25,27.1,33.5,25,28.4,22.2,75.2,0,0,0,,0,0,44.6,27.2,26.6,1010.9,87.4,10,220.4,19.1,8,,2021-01-30T07:16:02,2021-01-30T19:19:46,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
Singapore,2021-01-31,29.9,24,26.7,34.8,24,28.1,22.7,79.3,2.319,100,20.83,rain,0,0,32.4,21.9,25.9,1011.4,84.9,9.6,236.6,20.5,8,,2021-01-31T07:16:10,2021-01-31T19:19:56,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
Singapore,2021-02-01,30.5,25,27.2,34.2,25,28.8,22.9,78.1,0,0,0,,0,0,34.6,27.5,25.8,1011.6,85.3,10,198.5,17.2,7,,2021-02-01T07:16:17,2021-02-01T19:20:06,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,WSSS,48699099999,WSSL"
Singapore,2021-02-02,30.6,25.6,27.3,34.3,25.6,28.7,22.7,76.6,0.079,100,4.17,rain,0,0,34.9,27.8,24.5,1011.7,85.5,10,183.9,16,7,,2021-02-02T07:16:24,2021-02-02T19:20:15,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
Singapore,2021-02-03,31.2,25,27.5,34.6,25,28.7,22.2,73.9,0,0,0,,0,0,34.9,26.6,28,1011.5,84.3,10,224.8,19.3,9,,2021-02-03T07:16:29,2021-02-03T19:20:23,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-04,31.5,24.6,27.1,33.1,24.6,27.9,20.9,70.2,0,0,0,,0,0,35.3,29,30.7,1011.9,88.3,10.1,239.2,20.6,9,,2021-02-04T07:16:33,2021-02-04T19:20:31,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-05,31.9,24.4,27.3,35.7,24.4,28.7,22.1,74.4,0,0,0,,0,0,28.4,25.4,26.7,1011.2,88.4,10.1,209.8,18.2,8,,2021-02-05T07:16:37,2021-02-05T19:20:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,WSSS,F0045,48699099999,WSSL"
Singapore,2021-02-06,32.2,25,27.9,35.6,25,29.5,22.5,73.8,0,0,0,,0,0,36,26.8,65.8,1010.2,88.3,10.1,274.8,23.8,10,,2021-02-06T07:16:40,2021-02-06T19:20:43,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-07,32.6,25,28.1,35.9,25,29.6,22.1,71.7,0,0,0,,0,0,40.7,25.9,31.2,1009.9,88.2,10.1,267.9,23.2,10,,2021-02-07T07:16:42,2021-02-07T19:20:48,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-08,31.6,25.6,27.8,36.1,25.6,29.6,22.7,74.7,0,0,0,,0,0,32.4,26.9,29.4,1009.8,87.6,10.1,244.4,21,9,,2021-02-08T07:16:43,2021-02-08T19:20:52,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
Singapore,2021-02-09,31.9,25,27.8,36.2,25,29.7,22.8,75.5,0,0,0,,0,0,30.6,21.1,33.9,1009.2,84.6,10,263.6,22.8,9,,2021-02-09T07:16:44,2021-02-09T19:20:56,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,WSSS,F0045,48699099999,WIDD,WSSL,WMKJ"
Singapore,2021-02-10,30.9,25,27.6,35.5,25,29.5,23,76.8,0,0,0,,0,0,29.2,20.2,39.7,1009.1,84.9,10,236.1,20.3,9,,2021-02-10T07:16:43,2021-02-10T19:20:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,WSSS,F0045,48699099999,WIDD,WSSL,WMKJ"
Singapore,2021-02-11,32.2,25,27.8,36.8,25,29.8,23,76.3,0.8,100,20.83,rain,0,0,31,22.5,32.2,1009.9,77.4,10,174.3,15.1,7,,2021-02-11T07:16:42,2021-02-11T19:21:00,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,WSAP,48679099999,WSSS,48694099999,F0045,48699099999,WIDD,WSSL,WMKJ"
Singapore,2021-02-12,31.1,25.4,27.3,35.5,25.4,29.2,23.2,79.1,0.7,100,16.67,rain,0,0,32,22.3,29.3,1011,78.8,9.8,244.5,21.1,9,,2021-02-12T07:16:40,2021-02-12T19:21:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WSAP,WSSS,F0045,WIDD,WSSL,WMKJ"
Singapore,2021-02-13,31.4,24.9,27.5,34.9,24.9,29.3,22.7,75.7,0.3,100,12.5,rain,0,0,35.3,23.5,34.4,1011.7,78.3,10,253.9,22,9,,2021-02-13T07:16:37,2021-02-13T19:21:02,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,WSAP,48679099999,WSSS,48694099999,WIDD,48699099999,WSSL,WMKJ"
Singapore,2021-02-14,30.9,25,27.1,35.6,25,28.7,22.5,76.3,0,0,0,,0,0,35.3,24.1,38.9,1011.9,81.7,10,251,21.8,9,,2021-02-14T07:16:33,2021-02-14T19:21:01,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,96087099999,48699099999,WSSL"
Singapore,2021-02-15,30.8,24,27.1,33.5,24,28.1,21.1,70.7,0,0,0,,0,0,40.3,27.7,33.2,1010.9,86.2,10.2,249,21.5,8,,2021-02-15T07:16:29,2021-02-15T19:21:00,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
Singapore,2021-02-16,30.7,24.6,27,33.4,24.6,27.9,20.9,70.7,0,0,0,,0,0,37.1,24.8,38.9,1010.3,87.4,10,257.3,22.3,9,,2021-02-16T07:16:24,2021-02-16T19:20:59,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-17,30.9,23.7,27,33.3,23.7,27.8,20.3,68.2,0,0,0,,0,0,40.3,22.9,34.1,1011,79.6,10.2,262.7,22.7,10,,2021-02-17T07:16:18,2021-02-17T19:20:56,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-18,31.6,23.7,27.1,32.9,23.7,27.8,19.7,65.2,0,0,0,,0,0,43.6,27.6,33.7,1011.9,88.2,10.1,279.9,24.1,10,,2021-02-18T07:16:11,2021-02-18T19:20:53,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-19,31,24.7,27.3,32.6,24.7,28.1,20.6,67.9,0,0,0,,0,0,41.8,31.7,30.9,1012.1,86,10.1,209.3,18,9,,2021-02-19T07:16:04,2021-02-19T19:20:49,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,WSSS,F0045,48699099999,WIDD,WSSL,WMKJ"
Singapore,2021-02-20,30.8,24.9,27.1,33.2,24.9,28.3,21.7,72.6,0.2,100,8.33,rain,0,0,39.6,30.1,28.5,1011.9,83.4,10.1,198.2,17,8,,2021-02-20T07:15:56,2021-02-20T19:20:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,WSAP,WSSS,F0045,WIDD,WSSL,WMKJ,C6LG5"
Singapore,2021-02-21,31,24.9,27.2,33.9,24.9,28.3,21.7,72.9,0,0,0,,0,0,36.4,26.4,32.6,1011.5,82.4,10.1,231.3,20.1,9,,2021-02-21T07:15:48,2021-02-21T19:20:40,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,WSAP,WSSS,96087099999,F0045,WIDD,remote,WSSL,WMKJ"
Singapore,2021-02-22,31.9,24.1,27.3,33.8,24.1,28.2,20.4,67.4,0,0,0,,0,0,35.6,26.9,34.5,1011,87.7,10.1,226.2,19.5,10,,2021-02-22T07:15:38,2021-02-22T19:20:34,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,WSAP,48679099999,WSSS,48694099999,96087099999,F0045,WIDD,48699099999,WSSL,WMKJ"
Singapore,2021-02-23,31.4,23.7,27,33.8,23.7,28,20.7,69.6,0,0,0,,0,0,33.1,23.6,39.3,1009.8,82.7,10.2,231.8,20,10,,2021-02-23T07:15:28,2021-02-23T19:20:28,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-24,30.7,24,26.7,33.7,24,28,21.7,74.7,0,0,0,,0,0,31,18.3,33.4,1009.4,83.2,9.8,153.1,13.1,6,,2021-02-24T07:15:18,2021-02-24T19:20:21,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,WSSS,96087099999,F0045,48699099999,WSSL"
Singapore,2021-02-25,32.5,24.6,27.8,35.7,24.6,29.4,21.7,70.7,0,0,0,,0,0,29.2,16.2,29.8,1008.2,77.6,9.9,234.5,20.2,10,,2021-02-25T07:15:06,2021-02-25T19:20:13,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-26,32.5,24.6,28,37.1,24.6,30,22.6,73.6,0,0,0,,0,0,22.3,16,54.3,1007.7,86.9,9.8,264.4,23,10,,2021-02-26T07:14:55,2021-02-26T19:20:05,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-27,32.9,25,28.6,37.2,25,31,23.2,74.2,0,0,0,,0,0,27.4,15.1,95.1,1007.9,84.1,8.9,259.1,22.5,10,,2021-02-27T07:14:42,2021-02-27T19:19:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-02-28,33.3,25.1,28.5,37.5,25.1,30.5,22.7,72.3,5.8,100,4.17,rain,0,0,29.5,17,76.6,1009.2,85.6,9.3,181.3,15.8,8,,2021-02-28T07:14:29,2021-02-28T19:19:48,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,WSSS,F0045,48699099999,WSSL"
Singapore,2021-03-01,32.9,25,28.5,37.1,25,30.6,22.8,72.8,0.132,100,4.17,rain,0,0,30.2,19.2,60.7,1011,85.9,9.5,208.4,17.8,10,,2021-03-01T07:14:16,2021-03-01T19:19:38,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-02,32.9,25,28.4,36.4,25,30.3,22.4,72,0,0,0,,0,0,38.9,23.7,41.2,1010.8,85,9.7,277.8,24.1,10,,2021-03-02T07:14:02,2021-03-02T19:19:28,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-03,33.5,25.1,28.7,35.8,25.1,30.3,21.8,68.3,0,0,0,,0,0,31.7,22.5,42.9,1011.1,85.9,10.1,253.8,21.9,10,,2021-03-03T07:13:48,2021-03-03T19:19:17,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-04,33.5,25.9,28.9,37.8,25.9,31.5,23.2,72.6,0,0,0,,0,0,31,25.2,45.2,1011.3,88.3,10.1,236.2,20.5,10,,2021-03-04T07:13:33,2021-03-04T19:19:06,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-05,33.7,26.5,29.3,37.9,26.5,32.7,23.3,71.6,0,0,0,,0,0,30.6,23.6,51.8,1011,82.6,10.1,216.3,18.7,10,,2021-03-05T07:13:17,2021-03-05T19:18:55,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-06,33.3,26,29.1,37.9,26,32.4,23.4,72.9,0,0,0,,0,0,29.5,26.8,40.4,1010.8,86.6,10.1,208.6,18,10,,2021-03-06T07:13:01,2021-03-06T19:18:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-07,31.7,24,26.6,35.3,24,27.9,23.3,83.2,33.03,100,12.5,rain,0,0,30.6,19.7,3.5,1011.8,82.3,9.3,147.6,12.6,10,,2021-03-07T07:12:45,2021-03-07T19:18:31,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-08,33.6,23,27.8,36.4,23,29.5,22.3,74.6,0,0,0,,0,0,30.2,22.8,33.5,1011.3,78.5,10.1,225.3,19.6,10,,2021-03-08T07:12:28,2021-03-08T19:18:18,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-09,32.6,24.7,28.1,35.1,24.7,29.6,21.7,69.8,0,0,0,,0,0,32.4,28.6,37.9,1011.3,88.2,10.1,211.8,18.3,10,,2021-03-09T07:12:11,2021-03-09T19:18:05,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-10,33.6,24.9,28.5,36.6,24.9,30.1,21.6,67.7,0,0,0,,0,0,33.8,29.1,30.9,1011.1,85.8,10,261,22.4,10,,2021-03-10T07:11:54,2021-03-10T19:17:52,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-11,32.8,25.6,28.6,36.3,25.6,30.5,22.4,70.6,0,0,0,,0,0,29.5,28,32.1,1010.9,88.4,10.1,203.7,17.6,8,,2021-03-11T07:11:36,2021-03-11T19:17:38,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
Singapore,2021-03-12,29.9,25.6,27.2,34,25.6,28.7,23.1,78.9,4.527,100,12.5,rain,0,0,30.6,14.6,24.7,1011.5,80.1,9.8,177.9,15.5,7,,2021-03-12T07:11:18,2021-03-12T19:17:24,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
